year,month,day,order,product
2008,4,29,3,A31
2008,4,29,4,A28
2008,4,29,1,P34
2008,4,29,2,P33
2008,4,29,1,C1
2008,4,29,2,C17
2008,4,29,3,C40
2008,4,29,4,C37
2008,4,29,5,C42
2008,4,29,6,A2
2008,4,29,7,B24
2008,4,29,1,C5
2008,4,29,2,C5
2008,4,29,3,C23
2008,4,29,4,C24
2008,4,29,5,C40
2008,4,29,6,B24
2008,4,29,7,A6
2008,4,29,1,P13
2008,4,29,2,P48
2008,4,29,1,P69
2008,4,29,2,P56
2008,4,29,3,P6
2008,4,29,1,A3
2008,4,29,2,A9
2008,4,29,3,A10
2008,4,29,1,C7
2008,4,29,2,C16
2008,4,29,3,C27
2008,4,29,4,C36
2008,4,29,5,C33
2008,4,29,6,C41
2008,4,29,7,C42
2008,4,29,8,P1
2008,4,29,9,B4
2008,4,29,10,C7
2008,4,29,1,P61
2008,4,29,2,P61
2008,4,29,3,P62
2008,4,29,4,A31
2008,4,29,5,A28
2008,4,29,6,A28
2008,4,29,1,A33
2008,4,29,2,A21
2008,4,29,3,A18
2008,4,29,4,A21
2008,4,29,1,P16
2008,4,29,2,A12
2008,4,29,3,A11
2008,4,29,4,A4
2008,4,29,5,A29
2008,4,29,6,P16
2008,4,29,1,C34
2008,4,29,2,C36
2008,4,29,3,C37
2008,4,29,4,C38
2008,4,29,5,C22
2008,4,29,6,C34
2008,4,29,7,C36
2008,4,29,8,P55
2008,4,29,1,B13
2008,4,29,2,B13
2008,4,29,1,B4
2008,4,29,2,B23
2008,4,29,3,P75
2008,4,29,1,B4
2008,4,29,2,B3
2008,4,29,1,A13
2008,4,29,2,A15
2008,4,29,3,A16
2008,4,29,4,C3
2008,4,29,5,C19
2008,4,29,6,C53
2008,4,29,7,C37
2008,4,29,8,P49
2008,4,29,9,P48
2008,4,29,1,A7
2008,4,29,2,A7
2008,4,29,3,A10
2008,4,29,4,A10
2008,4,29,5,A15
2008,4,29,6,A33
2008,4,29,7,A26
2008,4,29,8,A25
2008,4,29,9,A42
2008,4,29,10,P15
2008,4,29,11,P16
2008,4,29,12,P1
2008,4,29,13,P34
2008,4,29,14,P33
2008,4,29,15,P45
2008,4,29,16,P65
2008,4,29,1,P1
2008,4,29,2,A7
2008,4,29,3,A8
2008,4,29,4,A15
2008,4,29,5,B17
2008,4,29,6,B5
2008,4,29,7,B4
2008,4,29,8,B13
2008,4,29,9,B8
2008,4,29,10,A15
2008,4,29,11,C17
2008,4,29,12,C4
2008,4,29,13,C13
2008,4,29,14,C16
2008,4,29,15,P16
2008,4,29,1,A21
2008,4,29,2,A20
2008,4,29,3,A31
2008,4,29,4,A31
2008,4,29,5,A41
2008,4,29,6,A21
2008,4,29,1,A10
2008,4,29,2,A10
2008,4,29,3,A4
2008,4,29,4,A6
2008,4,29,5,A9
2008,4,29,6,A12
2008,4,29,1,C26
2008,4,29,1,B12
2008,4,29,2,P33
2008,4,29,3,P34
2008,4,29,1,A13
2008,4,29,2,A14
2008,4,29,3,A14
2008,4,29,4,A21
2008,4,29,5,A27
2008,4,29,6,B31
2008,4,29,7,B31
2008,4,29,8,B32
2008,4,29,9,B32
2008,4,29,10,B10
2008,4,29,1,B4
2008,4,29,2,B10
2008,4,29,1,P37
2008,4,29,2,C47
2008,4,29,3,C21
2008,4,29,1,C40
2008,4,29,2,B19
2008,4,29,3,C24
2008,4,29,4,P68
2008,4,29,5,C47
2008,4,29,6,C29
2008,4,29,7,C40
2008,4,29,8,P43
2008,4,29,9,C40
2008,4,29,10,C40
2008,4,29,11,C21
2008,4,29,1,P72
2008,4,29,2,P43
2008,4,29,3,P72
2008,4,29,4,C40
2008,4,29,5,C39
2008,4,29,1,P39
2008,4,29,2,C20
2008,4,29,1,A13
2008,4,29,2,A15
2008,4,29,3,A39
2008,4,29,4,A42
2008,4,29,5,P27
2008,4,29,1,P5
2008,4,29,1,C2
2008,4,29,2,C1
2008,4,29,3,C3
2008,4,29,4,C4
2008,4,29,5,C5
2008,4,29,6,C7
2008,4,29,7,C9
2008,4,29,8,C10
2008,4,29,9,C11
2008,4,29,10,C12
2008,4,29,11,C13
2008,4,29,12,C16
2008,4,29,13,C17
2008,4,29,14,C18
2008,4,29,15,C19
2008,4,29,16,C20
2008,4,29,17,C21
2008,4,29,18,C22
2008,4,29,19,C23
2008,4,29,20,C24
2008,4,29,21,C26
2008,4,29,22,C27
2008,4,29,23,C29
2008,4,29,24,C30
2008,4,29,25,C31
2008,4,29,26,C33
2008,4,29,27,C34
2008,4,29,28,C35
2008,4,29,29,C36
2008,4,29,30,C38
2008,4,29,31,C39
2008,4,29,32,C40
2008,4,29,33,C44
2008,4,29,1,P1
2008,4,29,2,P2
2008,4,29,3,P3
2008,4,29,4,P4
2008,4,29,5,P13
2008,4,29,6,P17
2008,4,29,7,P20
2008,4,29,8,P19
2008,4,29,9,P25
2008,4,29,10,P34
2008,4,29,11,P37
2008,4,29,12,B10
2008,4,29,13,B11
2008,4,29,1,A14
2008,4,29,2,A11
2008,4,29,1,B32
2008,4,29,2,B25
2008,4,29,3,B26
2008,4,29,4,A30
2008,4,29,5,A11
2008,4,29,6,C16
2008,4,29,7,C7
2008,4,29,1,C43
2008,4,29,2,B4
2008,4,29,1,P16
2008,4,29,2,P16
2008,4,29,3,B23
2008,4,29,1,B12
2008,4,29,2,B10
2008,4,29,3,B24
2008,4,29,4,A15
2008,4,29,1,B13
2008,4,29,2,C13
2008,4,29,1,B13
2008,4,29,2,B21
2008,4,29,3,B24
2008,4,29,1,B1
2008,4,29,2,B8
2008,4,29,3,B2
2008,4,29,4,B3
2008,4,29,5,B4
2008,4,29,6,B5
2008,4,29,7,B6
2008,4,29,8,B7
2008,4,29,9,B9
2008,4,29,10,B10
2008,4,29,11,B11
2008,4,29,12,B12
2008,4,29,13,B13
2008,4,29,14,B15
2008,4,29,15,B15
2008,4,29,16,B16
2008,4,29,17,B17
2008,4,29,18,B16
2008,4,29,19,B19
2008,4,29,20,B20
2008,4,29,21,B21
2008,4,29,22,B22
2008,4,29,23,B22
2008,4,29,24,B20
2008,4,29,25,B23
2008,4,29,26,B24
2008,4,29,27,B25
2008,4,29,28,B26
2008,4,29,29,B28
2008,4,29,30,B28
2008,4,29,31,B29
2008,4,29,32,B30
2008,4,29,33,B32
2008,4,29,34,B33
2008,4,29,35,B34
2008,4,29,36,B25
2008,4,29,37,B26
2008,4,29,38,B32
2008,4,29,39,B22
2008,4,29,40,B21
2008,4,29,41,B17
2008,4,29,42,B4
2008,4,29,43,B5
2008,4,29,44,B16
2008,4,29,45,B17
2008,4,29,46,B25
2008,4,29,47,B32
2008,4,29,48,B25
2008,4,29,49,B24
2008,4,29,50,C16
2008,4,29,51,C6
2008,4,29,52,C5
2008,4,29,1,A2
2008,4,29,2,A7
2008,4,29,3,A31
2008,4,29,1,C5
2008,4,29,2,C17
2008,4,29,3,C34
2008,4,29,4,C48
2008,4,29,5,C54
2008,4,29,6,P1
2008,4,29,7,P18
2008,4,29,8,P42
2008,4,29,9,P49
2008,4,29,10,P60
2008,4,29,1,P17
2008,4,29,2,A13
2008,4,29,3,A17
2008,4,29,4,A1
2008,4,29,5,P17
2008,4,29,6,B10
2008,4,29,7,B13
2008,4,29,8,B15
2008,4,29,9,B24
2008,4,29,1,A11
2008,4,29,2,A14
2008,4,29,3,A16
2008,4,29,4,A5
2008,4,29,5,A13
2008,4,29,6,A16
2008,4,29,7,P9
2008,4,29,8,P10
2008,4,29,9,P50
2008,4,29,10,P48
2008,4,29,11,A21
2008,4,29,12,A33
2008,4,29,13,A30
2008,4,29,14,A27
2008,4,29,15,A33
2008,4,29,16,C34
2008,4,29,17,C6
2008,4,29,18,C23
2008,4,29,19,C22
2008,4,29,20,C34
2008,4,29,21,C23
2008,4,29,22,B4
2008,4,29,23,B24
2008,4,29,24,B23
2008,4,29,25,B24
2008,4,29,26,B25
2008,4,29,27,A33
2008,4,29,28,B24
2008,4,29,29,B4
2008,4,29,30,C23
2008,4,29,31,A21
2008,4,29,32,A33
2008,4,29,1,B12
2008,4,29,2,B12
2008,4,29,3,B10
2008,4,29,4,B15
2008,4,29,5,B15
2008,4,29,6,P6
2008,4,29,7,P8
2008,4,29,8,P12
2008,4,29,9,P18
2008,4,29,10,P33
2008,4,29,11,P36
2008,4,29,1,A16
2008,4,29,2,C1
2008,4,29,3,C34
2008,4,29,1,P48
2008,4,29,1,A4
2008,4,29,1,P20
2008,4,29,2,C11
2008,4,29,1,B17
2008,4,29,2,B25
2008,4,29,3,A16
2008,4,29,4,A15
2008,4,29,1,B31
2008,4,29,1,A13
2008,4,29,2,A15
2008,4,29,1,C16
2008,4,29,2,B32
2008,4,29,3,A12
2008,4,29,4,C5
2008,4,29,5,A13
2008,4,29,6,C10
2008,4,29,7,C10
2008,4,29,1,C8
2008,4,29,2,A31
2008,4,29,3,C44
2008,4,29,4,P56
2008,4,29,5,P41
2008,4,29,6,A4
2008,4,29,7,A25
2008,4,29,8,A24
2008,4,29,9,P41
2008,4,29,1,B24
2008,4,29,2,B25
2008,4,29,3,B26
2008,4,29,4,B27
2008,4,29,5,B32
2008,4,29,1,A40
2008,4,29,2,A40
2008,4,29,1,B4
2008,4,29,1,P6
2008,4,29,2,P16
2008,4,29,1,A19
2008,4,29,2,A4
2008,4,29,3,A15
2008,4,29,1,A11
2008,4,29,2,A12
2008,4,29,3,A3
2008,4,29,4,A5
2008,4,29,5,A8
2008,4,29,6,A12
2008,4,29,7,C6
2008,4,29,8,C8
2008,4,29,9,B10
2008,4,29,1,C12
2008,4,29,2,A2
2008,4,29,3,A3
2008,4,29,4,A2
2008,4,29,5,A5
2008,4,29,6,A6
2008,4,29,7,A7
2008,4,29,8,A7
2008,4,29,9,A2
2008,4,29,10,A3
2008,4,29,11,A5
2008,4,29,12,A6
2008,4,29,13,A7
2008,4,29,14,A7
2008,4,29,15,A8
2008,4,29,16,A9
2008,4,29,17,A9
2008,4,29,18,A10
2008,4,29,19,A10
2008,4,29,20,A11
2008,4,29,21,A12
2008,4,29,22,A12
2008,4,29,23,A12
2008,4,29,24,A17
2008,4,29,25,A4
2008,4,29,1,C21
2008,4,29,1,C17
2008,4,29,2,C17
2008,4,29,3,C2
2008,4,29,4,A42
2008,4,29,1,P1
2008,4,29,2,A11
2008,4,29,3,A2
2008,4,29,4,A3
2008,4,29,5,A5
2008,4,29,6,A8
2008,4,29,7,A6
2008,4,29,8,A8
2008,4,29,9,A9
2008,4,29,10,A10
2008,4,29,11,A15
2008,4,29,12,A16
2008,4,29,13,A20
2008,4,29,14,A29
2008,4,29,15,P42
2008,4,29,16,P49
2008,4,29,17,P63
2008,4,29,18,P55
2008,4,29,19,P74
2008,4,29,20,C33
2008,4,29,21,A5
2008,4,29,22,A4
2008,4,29,1,A8
2008,4,29,2,A4
2008,4,29,3,C40
2008,4,29,4,C40
2008,4,29,5,C59
2008,4,29,1,B2
2008,4,29,1,A6
2008,4,29,1,B5
2008,4,29,1,B6
2008,4,29,1,B7
2008,4,29,1,A8
2008,4,29,1,B1
2008,4,29,1,C7
2008,4,29,1,C6
2008,4,29,1,A1
2008,4,29,2,A10
2008,4,29,3,A11
2008,4,29,4,A12
2008,4,29,5,B15
2008,4,29,6,B16
2008,4,29,1,A11
2008,4,29,2,A2
2008,4,29,3,A2
2008,4,29,4,A5
2008,4,29,5,A14
2008,4,29,6,A15
2008,4,29,7,A16
2008,4,29,8,A10
2008,4,29,9,A10
2008,4,29,10,A23
2008,4,29,11,A30
2008,4,29,12,A42
2008,4,29,13,A42
2008,4,29,14,A5
2008,4,29,15,B4
2008,4,29,16,B2
2008,4,29,17,A30
2008,4,29,18,C41
2008,4,29,19,C41
2008,4,29,20,A30
2008,4,29,1,B15
2008,4,29,2,B10
2008,4,29,3,B12
2008,4,29,4,B13
2008,4,29,5,C17
2008,4,29,6,C24
2008,4,29,7,C56
2008,4,29,8,C58
2008,4,29,9,C55
2008,4,29,10,C53
2008,4,29,11,C52
2008,4,29,1,B5
2008,4,29,2,B7
2008,4,29,3,B8
2008,4,29,4,P33
2008,4,29,5,P34
2008,4,29,1,P6
2008,4,29,2,P6
2008,4,29,3,P3
2008,4,29,4,P14
2008,4,29,1,B21
2008,4,29,2,B24
2008,4,29,1,P1
2008,4,29,2,P15
2008,4,29,3,P23
2008,4,29,4,B15
2008,4,29,5,B10
2008,4,29,6,B28
2008,4,29,7,B23
2008,4,29,8,B30
2008,4,29,9,B28
2008,4,29,1,A30
2008,4,29,2,C13
2008,4,29,3,C13
2008,4,29,4,C13
2008,4,29,1,A1
2008,4,29,2,A16
2008,4,29,1,B4
2008,4,29,1,A17
2008,4,29,2,A40
2008,4,29,3,C17
2008,4,29,4,C19
2008,4,29,5,C53
2008,4,29,6,C19
2008,4,29,7,B12
2008,4,29,8,B27
2008,4,29,9,B29
2008,4,29,10,A17
2008,4,29,11,C17
2008,4,29,12,C19
2008,4,29,13,C45
2008,4,29,14,C19
2008,4,29,15,C14
2008,4,29,16,C17
2008,4,29,17,C16
2008,4,29,18,C17
2008,4,29,19,P15
2008,4,29,20,P16
2008,4,29,1,B11
2008,4,29,1,B4
2008,4,29,2,B6
2008,4,29,3,B13
2008,4,29,4,B16
2008,4,29,5,B8
2008,4,29,6,C5
2008,4,29,7,C2
2008,4,29,8,C12
2008,4,29,9,C14
2008,4,29,10,C16
2008,4,29,11,C21
2008,4,29,12,C31
2008,4,29,13,C45
2008,4,29,14,C44
2008,4,29,15,A39
2008,4,29,16,A37
2008,4,29,17,A21
2008,4,29,18,A28
2008,4,29,19,P15
2008,4,29,20,P5
2008,4,29,21,P3
2008,4,29,22,P4
2008,4,29,23,P7
2008,4,29,24,P8
2008,4,29,25,P10
2008,4,29,26,P11
2008,4,29,27,P12
2008,4,29,28,P15
2008,4,29,29,P16
2008,4,29,30,P20
2008,4,29,31,P4
2008,4,29,32,P6
2008,4,29,33,P11
2008,4,29,34,P4
2008,4,29,35,P1
2008,4,29,36,P5
2008,4,29,37,P4
2008,4,29,38,P51
2008,4,29,1,C15
2008,4,29,2,C19
2008,4,29,3,C24
2008,4,29,4,C26
2008,4,29,5,C48
2008,4,29,6,C40
2008,4,29,7,B4
2008,4,29,8,B12
2008,4,29,9,B24
2008,4,29,10,B23
2008,4,29,1,A17
2008,4,29,2,A17
2008,4,29,3,C13
2008,4,29,4,C13
2008,4,29,5,C13
2008,4,29,6,C56
2008,4,29,1,B24
2008,4,29,2,B25
2008,4,29,3,P1
2008,4,29,4,P16
2008,4,29,5,P51
2008,4,29,6,P65
2008,4,29,7,B4
2008,4,29,8,B19
2008,4,29,9,B15
2008,4,29,10,B10
2008,4,29,1,A5
2008,4,29,2,B2
2008,4,29,3,C5
2008,4,29,4,C16
2008,4,29,1,C2
2008,4,29,1,A2
2008,4,29,2,A9
2008,4,29,3,A9
2008,4,29,1,C2
2008,4,29,2,C14
2008,4,29,3,C14
2008,4,29,4,A3
2008,4,29,5,B3
2008,4,29,6,B13
2008,4,29,7,B13
2008,4,29,1,B5
2008,4,29,2,B24
2008,4,29,3,A11
2008,4,29,4,A21
2008,4,29,5,C1
2008,4,29,1,A2
2008,4,29,2,A5
2008,4,29,3,A11
2008,4,29,4,A7
2008,4,29,5,A3
2008,4,29,6,A9
2008,4,29,7,C7
2008,4,29,8,C29
2008,4,29,9,C25
2008,4,29,10,C40
2008,4,29,11,C55
2008,4,29,1,A12
2008,4,29,2,A13
2008,4,29,3,A14
2008,4,29,4,C23
2008,4,29,5,C50
2008,4,29,6,C55
2008,4,29,7,C51
2008,4,29,8,C26
2008,4,29,9,C36
2008,4,29,10,C34
2008,4,29,11,C17
2008,4,29,12,C14
2008,4,29,13,C13
2008,4,29,14,C5
2008,4,29,15,C6
2008,4,29,16,C2
2008,4,29,17,C11
2008,4,29,18,B1
2008,4,29,19,B10
2008,4,29,20,B11
2008,4,29,21,B4
2008,4,29,1,B16
2008,4,29,1,C53
2008,4,29,1,P16
2008,4,29,2,B23
2008,4,29,1,C6
2008,4,29,2,C9
2008,4,29,3,C50
2008,4,29,4,C49
2008,4,29,5,B32
2008,4,29,6,B24
2008,4,29,7,B26
2008,4,29,8,A36
2008,4,29,9,A14
2008,4,29,10,A11
2008,4,29,1,C5
2008,4,29,2,C17
2008,4,29,3,B1
2008,4,29,4,B2
2008,4,29,5,B4
2008,4,29,6,B15
2008,4,29,7,B10
2008,4,29,8,A4
2008,4,29,9,C42
2008,4,29,10,A3
2008,4,29,11,A10
2008,4,29,12,A15
2008,4,29,13,A21
2008,4,29,14,A23
2008,4,29,15,A31
2008,4,29,16,A29
2008,4,29,17,A29
2008,4,29,18,A35
2008,4,29,1,A3
2008,4,29,2,A6
2008,4,29,3,A5
2008,4,29,4,A8
2008,4,29,5,A7
2008,4,29,6,A12
2008,4,29,7,A10
2008,4,29,8,A15
2008,4,29,9,A14
2008,4,29,10,A21
2008,4,29,11,A33
2008,4,29,12,A37
2008,4,29,13,A10
2008,4,29,1,A2
2008,4,29,1,A3
2008,4,29,1,B9
2008,4,29,1,B10
2008,4,29,2,B4
2008,4,30,1,A4
2008,4,30,2,C40
2008,4,30,1,B17
2008,4,30,2,B10
2008,4,30,1,A11
2008,4,30,2,A5
2008,4,30,3,A8
2008,4,30,4,A21
2008,4,30,1,P23
2008,4,30,2,P71
2008,4,30,3,P70
2008,4,30,4,P82
2008,4,30,5,A7
2008,4,30,6,A14
2008,4,30,7,A13
2008,4,30,8,A17
2008,4,30,9,A21
2008,4,30,10,A39
2008,4,30,11,B25
2008,4,30,12,C40
2008,4,30,13,C40
2008,4,30,14,A39
2008,4,30,1,C34
2008,4,30,2,C34
2008,4,30,1,B10
2008,4,30,2,B13
2008,4,30,3,B32
2008,4,30,4,B31
2008,4,30,5,B26
2008,4,30,1,B3
2008,4,30,2,A13
2008,4,30,3,A18
2008,4,30,4,A40
2008,4,30,5,C5
2008,4,30,6,C9
2008,4,30,1,C56
2008,4,30,2,A13
2008,4,30,3,A11
2008,4,30,4,A8
2008,4,30,5,A2
2008,4,30,6,A17
2008,4,30,1,B24
2008,4,30,2,B26
2008,4,30,3,A43
2008,4,30,4,C7
2008,4,30,5,P21
2008,4,30,1,P11
2008,4,30,2,P11
2008,4,30,1,A4
2008,4,30,2,A10
2008,4,30,3,A8
2008,4,30,4,A6
2008,4,30,5,A10
2008,4,30,6,B4
2008,4,30,7,P2
2008,4,30,8,C2
2008,4,30,1,A4
2008,4,30,2,A5
2008,4,30,3,A8
2008,4,30,4,B2
2008,4,30,1,A10
2008,4,30,2,A21
2008,4,30,3,A10
2008,4,30,1,A38
2008,4,30,2,A39
2008,4,30,3,A40
2008,4,30,4,A41
2008,4,30,5,A42
2008,4,30,6,A43
2008,4,30,1,A1
2008,4,30,2,A4
2008,4,30,3,A26
2008,4,30,4,A41
2008,4,30,5,C1
2008,4,30,6,C11
2008,4,30,7,C17
2008,4,30,8,C18
2008,4,30,9,C35
2008,4,30,10,P1
2008,4,30,1,C53
2008,4,30,2,C33
2008,4,30,3,P15
2008,4,30,1,A4
2008,4,30,2,A2
2008,4,30,3,A15
2008,4,30,4,A23
2008,4,30,5,A28
2008,4,30,6,A36
2008,4,30,7,A35
2008,4,30,8,A42
2008,4,30,9,A24
2008,4,30,10,A23
2008,4,30,1,A1
2008,4,30,2,A3
2008,4,30,3,B32
2008,4,30,1,A17
2008,4,30,1,A21
2008,4,30,2,A13
2008,4,30,3,P7
2008,4,30,1,B26
2008,4,30,2,B24
2008,4,30,3,B23
2008,4,30,4,B22
2008,4,30,5,B19
2008,4,30,6,P16
2008,4,30,7,P16
2008,4,30,8,P16
2008,4,30,9,P12
2008,4,30,10,P48
2008,4,30,11,B12
2008,4,30,1,B10
2008,4,30,2,B10
2008,4,30,1,B32
2008,4,30,2,B17
2008,4,30,3,B14
2008,4,30,1,A25
2008,4,30,1,A20
2008,4,30,2,A21
2008,4,30,1,A1
2008,4,30,2,A2
2008,4,30,1,P4
2008,4,30,2,C40
2008,4,30,3,P50
2008,4,30,1,B4
2008,4,30,2,C5
2008,4,30,3,C33
2008,4,30,4,C41
2008,4,30,1,B11
2008,4,30,2,B14
2008,4,30,3,B12
2008,4,30,4,B12
2008,4,30,5,B12
2008,4,30,1,P4
2008,4,30,2,P4
2008,4,30,1,C31
2008,4,30,2,C32
2008,4,30,3,C46
2008,4,30,4,C14
2008,4,30,5,C13
2008,4,30,6,C15
2008,4,30,7,C16
2008,4,30,8,C31
2008,4,30,9,C14
2008,4,30,10,A4
2008,4,30,11,C40
2008,4,30,1,C4
2008,4,30,1,C14
2008,4,30,2,C14
2008,4,30,3,C10
2008,4,30,4,B13
2008,4,30,1,B3
2008,4,30,2,B24
2008,4,30,3,B25
2008,4,30,4,B23
2008,4,30,5,B9
2008,4,30,6,C6
2008,4,30,7,C11
2008,4,30,8,C29
2008,4,30,9,P4
2008,4,30,1,C3
2008,4,30,2,C2
2008,4,30,3,C3
2008,4,30,4,C17
2008,4,30,5,C22
2008,4,30,6,C38
2008,4,30,7,C48
2008,4,30,8,B15
2008,4,30,9,B19
2008,4,30,10,B23
2008,4,30,11,B33
2008,4,30,12,A10
2008,4,30,1,A1
2008,4,30,2,A2
2008,4,30,3,A3
2008,4,30,4,A5
2008,4,30,5,A6
2008,4,30,6,A7
2008,4,30,7,A8
2008,4,30,8,A9
2008,4,30,9,A10
2008,4,30,10,A11
2008,4,30,11,A13
2008,4,30,12,A15
2008,4,30,13,A16
2008,4,30,14,A18
2008,4,30,15,A17
2008,4,30,16,B4
2008,4,30,17,A20
2008,4,30,18,A21
2008,4,30,19,A28
2008,4,30,20,A32
2008,4,30,21,A9
2008,4,30,22,A21
2008,4,30,23,C25
2008,4,30,24,A9
2008,4,30,25,A9
2008,4,30,26,A21
2008,4,30,1,A9
2008,4,30,2,C5
2008,4,30,3,C17
2008,4,30,4,C49
2008,4,30,5,C55
2008,4,30,6,C59
2008,4,30,7,C58
2008,4,30,8,P82
2008,4,30,9,P61
2008,4,30,1,C19
2008,4,30,2,A17
2008,4,30,3,A34
2008,4,30,4,B26
2008,4,30,1,A4
2008,4,30,1,A5
2008,4,30,1,B23
2008,4,30,1,P5
2008,4,30,2,P9
2008,4,30,1,A10
2008,4,30,2,P1
2008,4,30,3,A3
2008,4,30,4,A1
2008,4,30,5,A17
2008,4,30,6,A9
2008,4,30,7,A6
2008,4,30,1,A17
2008,4,30,2,A17
2008,4,30,3,P14
2008,4,30,4,C17
2008,4,30,5,C17
2008,4,30,1,P2
2008,4,30,2,P1
2008,4,30,3,A2
2008,4,30,4,A5
2008,4,30,5,A7
2008,4,30,6,A9
2008,4,30,7,A10
2008,4,30,8,A29
2008,4,30,9,A29
2008,4,30,10,A31
2008,4,30,11,A33
2008,4,30,12,A32
2008,4,30,13,A30
2008,4,30,14,A8
2008,4,30,15,A7
2008,4,30,16,A6
2008,4,30,17,A5
2008,4,30,18,A2
2008,4,30,19,A10
2008,4,30,20,A12
2008,4,30,21,A12
2008,4,30,22,A10
2008,4,30,23,A12
2008,4,30,24,A10
2008,4,30,1,B1
2008,4,30,2,B17
2008,4,30,3,B16
2008,4,30,4,B1
2008,4,30,1,C30
2008,4,30,2,P66
2008,4,30,3,P75
2008,4,30,4,P78
2008,4,30,5,P81
2008,4,30,1,C17
2008,4,30,2,C33
2008,4,30,1,C29
2008,4,30,2,C51
2008,4,30,3,A7
2008,4,30,4,A2
2008,4,30,5,C51
2008,4,30,6,C49
2008,4,30,7,B2
2008,4,30,8,C9
2008,4,30,9,C10
2008,4,30,10,C35
2008,4,30,11,C49
2008,4,30,1,P6
2008,4,30,2,C8
2008,4,30,3,P6
2008,4,30,4,C15
2008,4,30,5,C35
2008,4,30,6,C40
2008,4,30,7,C19
2008,4,30,8,B15
2008,4,30,9,B21
2008,4,30,10,B27
2008,4,30,1,A15
2008,4,30,2,C2
2008,4,30,1,A6
2008,4,30,2,A11
2008,4,30,3,A2
2008,4,30,4,A7
2008,4,30,1,P1
2008,4,30,2,C13
2008,4,30,3,C10
2008,4,30,4,C34
2008,4,30,5,C35
2008,4,30,6,C38
2008,4,30,7,A4
2008,4,30,1,A1
2008,4,30,2,A2
2008,4,30,3,A3
2008,4,30,4,A4
2008,4,30,5,A21
2008,4,30,6,A27
2008,4,30,7,A22
2008,4,30,8,A26
2008,4,30,9,A31
2008,4,30,10,A23
2008,4,30,1,P1
2008,4,30,2,P2
2008,4,30,3,P3
2008,4,30,4,P4
2008,4,30,5,P6
2008,4,30,6,P7
2008,4,30,7,P8
2008,4,30,8,P9
2008,4,30,9,P10
2008,4,30,10,P11
2008,4,30,11,P23
2008,4,30,12,P48
2008,4,30,13,P49
2008,4,30,14,P39
2008,4,30,15,A13
2008,4,30,16,A16
2008,4,30,17,A21
2008,4,30,18,A33
2008,4,30,19,A28
2008,4,30,20,A30
2008,4,30,21,C13
2008,4,30,22,C34
2008,4,30,23,C34
2008,4,30,24,B30
2008,4,30,25,P3
2008,4,30,26,P3
2008,4,30,27,P14
2008,4,30,28,C38
2008,4,30,29,C44
2008,4,30,30,C44
2008,4,30,31,C37
2008,4,30,32,C36
2008,4,30,33,A31
2008,4,30,1,C2
2008,4,30,1,P51
2008,4,30,2,P20
2008,4,30,1,A1
2008,4,30,2,A13
2008,4,30,3,A14
2008,4,30,4,A15
2008,4,30,5,A19
2008,4,30,6,A20
2008,4,30,7,A21
2008,4,30,8,A33
2008,4,30,9,A39
2008,4,30,10,C35
2008,4,30,11,C49
2008,4,30,12,C50
2008,4,30,13,C59
2008,4,30,14,C59
2008,4,30,15,A39
2008,4,30,1,P49
2008,4,30,2,P56
2008,4,30,3,P59
2008,4,30,4,C5
2008,4,30,5,C16
2008,4,30,1,A15
2008,4,30,2,A33
2008,4,30,3,A42
2008,4,30,4,P2
2008,4,30,1,P15
2008,4,30,1,C22
2008,4,30,2,C35
2008,4,30,1,P8
2008,4,30,2,C10
2008,4,30,3,C8
2008,4,30,4,P17
2008,4,30,5,P8
2008,4,30,1,B5
2008,4,30,1,C12
2008,4,30,2,A15
2008,4,30,3,P4
2008,4,30,4,P4
2008,4,30,5,A15
2008,4,30,6,C12
2008,4,30,1,P48
2008,4,30,1,C12
2008,4,30,2,C1
2008,4,30,3,C2
2008,4,30,4,C34
2008,4,30,5,B4
2008,4,30,6,A16
2008,4,30,7,P15
2008,4,30,8,P30
2008,4,30,1,P1
2008,4,30,1,P39
2008,4,30,2,C17
2008,4,30,3,C54
2008,4,30,4,A4
2008,4,30,5,A4
2008,4,30,6,A31
2008,4,30,7,P48
2008,4,30,8,P51
2008,4,30,9,P48
2008,4,30,10,A31
2008,4,30,11,A4
2008,4,30,12,B4
2008,4,30,13,A4
2008,4,30,1,P13
2008,4,30,2,A12
2008,4,30,3,A26
2008,4,30,4,A34
2008,4,30,5,A32
2008,4,30,6,A39
2008,4,30,7,A39
2008,4,30,8,A38
2008,4,30,9,P12
2008,4,30,10,P4
2008,4,30,11,P3
2008,4,30,12,P8
2008,4,30,13,P18
2008,4,30,14,P17
2008,4,30,15,P23
2008,4,30,16,P25
2008,4,30,17,P55
2008,4,30,1,C1
2008,4,30,2,C17
2008,4,30,3,P16
2008,4,30,4,P12
2008,4,30,5,P8
2008,4,30,6,A11
2008,4,30,1,P19
2008,4,30,2,P20
2008,4,30,3,P21
2008,4,30,4,P20
2008,4,30,5,P46
2008,4,30,6,P49
2008,4,30,7,P50
2008,4,30,8,P51
2008,4,30,9,P55
2008,4,30,10,P55
2008,4,30,11,P49
2008,4,30,12,P25
2008,4,30,13,P26
2008,4,30,14,B30
2008,4,30,1,A7
2008,4,30,2,A11
2008,4,30,3,A14
2008,4,30,4,A18
2008,4,30,5,C51
2008,4,30,6,C46
2008,4,30,7,A41
